Category Code,Category Path,Name,Full Code,Can Be Auctioned,Can Be Classified,Durations,Tradevine Caters for this Category
6519,Jewellery-watches > Necklaces-pendants > Shell,Shell,246-484-6519,Yes,No,"2,3,4,5,6,7,10",Yes
3998,Jewellery-watches > Necklaces-pendants > Silver-chains,Silver chains,246-484-3998,Yes,No,"2,3,4,5,6,7,10",Yes
99,Jewellery-watches > Other,Other,246-99,Yes,No,"2,3,4,5,6,7,10",Yes
247,Jewellery-watches > Rings > Other,Other,246-485-247,Yes,No,"2,3,4,5,6,7,10",Yes
9011,Jewellery-watches > Rings > Rose-gold,Rose gold,246-485-9011,Yes,No,"2,3,4,5,6,7,10",Yes
7366,Jewellery-watches > Rings > Silver > Bands,Bands,246-485-4009-7366,Yes,No,"2,3,4,5,6,7,10",Yes
7365,Jewellery-watches > Rings > Silver > Cubic-zirconia,Cubic zirconia,246-485-4009-7365,Yes,No,"2,3,4,5,6,7,10",Yes
7367,Jewellery-watches > Rings > Silver > Gemstone,Gemstone,246-485-4009-7367,Yes,No,"2,3,4,5,6,7,10",Yes
7368,Jewellery-watches > Rings > Silver > Other,Other,246-485-4009-7368,Yes,No,"2,3,4,5,6,7,10",Yes
7370,Jewellery-watches > Rings > Titanium,Titanium,246-485-7370,Yes,No,"2,3,4,5,6,7,10",Yes
7378,Jewellery-watches > Rings > White-gold > Bands,Bands,246-485-7377-7378,Yes,No,"2,3,4,5,6,7,10",Yes
7379,Jewellery-watches > Rings > White-gold > Cubic-zirconia,Cubic zirconia,246-485-7377-7379,Yes,No,"2,3,4,5,6,7,10",Yes
7380,Jewellery-watches > Rings > White-gold > Diamond,Diamond,246-485-7377-7380,Yes,No,"2,3,4,5,6,7,10",Yes
7381,Jewellery-watches > Rings > White-gold > Gemstone,Gemstone,246-485-7377-7381,Yes,No,"2,3,4,5,6,7,10",Yes
7382,Jewellery-watches > Rings > White-gold > Other,Other,246-485-7377-7382,Yes,No,"2,3,4,5,6,7,10",Yes
7372,Jewellery-watches > Rings > Yellow-gold > Bands,Bands,246-485-7371-7372,Yes,No,"2,3,4,5,6,7,10",Yes
7373,Jewellery-watches > Rings > Yellow-gold > Cubic-zirconia,Cubic zirconia,246-485-7371-7373,Yes,No,"2,3,4,5,6,7,10",Yes
7374,Jewellery-watches > Rings > Yellow-gold > Diamond,Diamond,246-485-7371-7374,Yes,No,"2,3,4,5,6,7,10",Yes
7375,Jewellery-watches > Rings > Yellow-gold > Gemstone,Gemstone,246-485-7371-7375,Yes,No,"2,3,4,5,6,7,10",Yes
7376,Jewellery-watches > Rings > Yellow-gold > Other,Other,246-485-7371-7376,Yes,No,"2,3,4,5,6,7,10",Yes
5449,Jewellery-watches > Smart-Watches,Smart Watches,246-5449,Yes,No,"2,3,4,5,6,7,10",Yes
2847,Jewellery-watches > Watches > Kids-watches,Kids' watches,246-486-2847,Yes,No,"2,3,4,5,6,7,10",Yes
7351,Jewellery-watches > Watches > Mens-watches > Casual,Casual,246-486-7350-7351,Yes,No,"2,3,4,5,6,7,10",Yes
7352,Jewellery-watches > Watches > Mens-watches > Dress,Dress,246-486-7350-7352,Yes,No,"2,3,4,5,6,7,10",Yes
7354,Jewellery-watches > Watches > Mens-watches > Other,Other,246-486-7350-7354,Yes,No,"2,3,4,5,6,7,10",Yes
7353,Jewellery-watches > Watches > Mens-watches > Sports,Sports,246-486-7350-7353,Yes,No,"2,3,4,5,6,7,10",Yes
8188,Jewellery-watches > Watches > Mens-watches > Vintage,Vintage,246-486-7350-8188,Yes,No,"2,3,4,5,6,7,10",Yes
875,Jewellery-watches > Watches > Parts-accessories,Parts & accessories,246-486-875,Yes,No,"2,3,4,5,6,7,10",Yes
9616,Jewellery-watches > Watches > Unisex,Unisex,246-486-9616,Yes,No,"2,3,4,5,6,7,10",Yes
7356,Jewellery-watches > Watches > Womens-watches > Casual,Casual,246-486-7355-7356,Yes,No,"2,3,4,5,6,7,10",Yes
7357,Jewellery-watches > Watches > Womens-watches > Dress,Dress,246-486-7355-7357,Yes,No,"2,3,4,5,6,7,10",Yes
7359,Jewellery-watches > Watches > Womens-watches > Other,Other,246-486-7355-7359,Yes,No,"2,3,4,5,6,7,10",Yes
7358,Jewellery-watches > Watches > Womens-watches > Sports,Sports,246-486-7355-7358,Yes,No,"2,3,4,5,6,7,10",Yes
8189,Jewellery-watches > Watches > Womens-watches > Vintage,Vintage,246-486-7355-8189,Yes,No,"2,3,4,5,6,7,10",Yes
6,Mobile-phones > Accessories > Accessory-bundles,Accessory bundles,344-899-6,Yes,No,"2,3,4,5,6,7,10",Yes
2716,Mobile-phones > Accessories > Antenna-signal-boosters,Antenna signal boosters,344-899-2716,Yes,No,"2,3,4,5,6,7,10",Yes
7,Mobile-phones > Accessories > Armbands,Armbands,344-899-7,Yes,No,"2,3,4,5,6,7,10",Yes
9612,Mobile-phones > Accessories > Batteries > BlackBerry,BlackBerry,344-899-1134-9612,Yes,No,"2,3,4,5,6,7,10",Yes
8,Mobile-phones > Accessories > Batteries > HTC,HTC,344-899-1134-8,Yes,No,"2,3,4,5,6,7,10",Yes
9,Mobile-phones > Accessories > Batteries > Huawei,Huawei,344-899-1134-9,Yes,No,"2,3,4,5,6,7,10",Yes
9611,Mobile-phones > Accessories > Batteries > iPhone,iPhone,344-899-1134-9611,Yes,No,"2,3,4,5,6,7,10",Yes
12,Mobile-phones > Accessories > Batteries > LG,LG,344-899-1134-12,Yes,No,"2,3,4,5,6,7,10",Yes
4600,Mobile-phones > Accessories > Batteries > Motorola,Motorola,344-899-1134-4600,Yes,No,"2,3,4,5,6,7,10",Yes
4601,Mobile-phones > Accessories > Batteries > Nokia,Nokia,344-899-1134-4601,Yes,No,"2,3,4,5,6,7,10",Yes
4607,Mobile-phones > Accessories > Batteries > Other,Other,344-899-1134-4607,Yes,No,"2,3,4,5,6,7,10",Yes
4604,Mobile-phones > Accessories > Batteries > Samsung,Samsung,344-899-1134-4604,Yes,No,"2,3,4,5,6,7,10",Yes
7395,Mobile-phones > Accessories > Batteries > Sanyo,Sanyo,344-899-1134-7395,Yes,No,"2,3,4,5,6,7,10",Yes
4606,Mobile-phones > Accessories > Batteries > Sony-Ericsson,Sony Ericsson,344-899-1134-4606,Yes,No,"2,3,4,5,6,7,10",Yes
2717,Mobile-phones > Accessories > Cables,Cables,344-899-2717,Yes,No,"2,3,4,5,6,7,10",Yes
13,Mobile-phones > Accessories > Car-mounts-holders,Car mounts & holders,344-899-13,Yes,No,"2,3,4,5,6,7,10",Yes
3858,Mobile-phones > Accessories > Car-speakerphone-kits,Car speakerphone kits,344-899-3858,Yes,No,"2,3,4,5,6,7,10",Yes
14,Mobile-phones > Accessories > Cases-covers > Blackberry,Blackberry,344-899-1135-14,Yes,No,"2,3,4,5,6,7,10",Yes
95,Mobile-phones > Accessories > Cases-covers > HTC,HTC,344-899-1135-95,Yes,No,"2,3,4,5,6,7,10",Yes
64,Mobile-phones > Accessories > Cases-covers > Huawei,Huawei,344-899-1135-64,Yes,No,"2,3,4,5,6,7,10",Yes
7082,Mobile-phones > Accessories > Cases-covers > iPhone,iPhone,344-899-1135-7082,Yes,No,"2,3,4,5,6,7,10",Yes
96,Mobile-phones > Accessories > Cases-covers > LG,LG,344-899-1135-96,Yes,No,"2,3,4,5,6,7,10",Yes
5533,Mobile-phones > Accessories > Cases-covers > Motorola,Motorola,344-899-1135-5533,Yes,No,"2,3,4,5,6,7,10",Yes
5534,Mobile-phones > Accessories > Cases-covers > Nokia,Nokia,344-899-1135-5534,Yes,No,"2,3,4,5,6,7,10",Yes
5587,Mobile-phones > Accessories > Cases-covers > OPPO,OPPO,344-899-1135-5587,Yes,No,"2,3,4,5,6,7,10",Yes
5540,Mobile-phones > Accessories > Cases-covers > Other,Other,344-899-1135-5540,Yes,No,"2,3,4,5,6,7,10",Yes
5537,Mobile-phones > Accessories > Cases-covers > Samsung,Samsung,344-899-1135-5537,Yes,No,"2,3,4,5,6,7,10",Yes
5539,Mobile-phones > Accessories > Cases-covers > Sony-Ericsson,Sony Ericsson,344-899-1135-5539,Yes,No,"2,3,4,5,6,7,10",Yes
5591,Mobile-phones > Accessories > Cases-covers > Vivo,Vivo,344-899-1135-5591,Yes,No,"2,3,4,5,6,7,10",Yes
5592,Mobile-phones > Accessories > Cases-covers > Xiaomi,Xiaomi,344-899-1135-5592,Yes,No,"2,3,4,5,6,7,10",Yes
170,Mobile-phones > Accessories > Chargers > Car-chargers,Car chargers,344-899-1136-170,Yes,No,"2,3,4,5,6,7,10",Yes
106,Mobile-phones > Accessories > Chargers > Docks-cradles-stands,"Docks, cradles & stands",344-899-1136-106,Yes,No,"2,3,4,5,6,7,10",Yes
4615,Mobile-phones > Accessories > Chargers > Other,Other,344-899-1136-4615,Yes,No,"2,3,4,5,6,7,10",Yes
178,Mobile-phones > Accessories > Chargers > Solar-chargers,Solar chargers,344-899-1136-178,Yes,No,"2,3,4,5,6,7,10",Yes
167,Mobile-phones > Accessories > Chargers > Wall-chargers,Wall chargers,344-899-1136-167,Yes,No,"2,3,4,5,6,7,10",Yes
7402,Mobile-phones > Accessories > Charms,Charms,344-899-7402,Yes,No,"2,3,4,5,6,7,10",Yes
179,Mobile-phones > Accessories > External-battery-packs,External battery packs,344-899-179,Yes,No,"2,3,4,5,6,7,10",Yes
1137,Mobile-phones > Accessories > Faceplates,Faceplates,344-899-1137,Yes,No,"2,3,4,5,6,7,10",Yes
184,Mobile-phones > Accessories > FM-transmitters,FM transmitters,344-899-184,Yes,No,"2,3,4,5,6,7,10",Yes
7401,Mobile-phones > Accessories > Headsets-handsfree > Other,Other,344-899-1138-7401,Yes,No,"2,3,4,5,6,7,10",Yes
186,Mobile-phones > Accessories > Headsets-handsfree > Wired,Wired,344-899-1138-186,Yes,No,"2,3,4,5,6,7,10",Yes
211,Mobile-phones > Accessories > Headsets-handsfree > Wireless,Wireless,344-899-1138-211,Yes,No,"2,3,4,5,6,7,10",Yes
213,Mobile-phones > Accessories > Keyboards,Keyboards,344-899-213,Yes,No,"2,3,4,5,6,7,10",Yes
232,Mobile-phones > Accessories > Memory-cards > Card-adapters,Card adapters,344-899-221-232,Yes,No,"2,3,4,5,6,7,10",Yes
236,Mobile-phones > Accessories > Memory-cards > Card-readers,Card readers,344-899-221-236,Yes,No,"2,3,4,5,6,7,10",Yes
253,Mobile-phones > Accessories > Memory-cards > MicroSD,MicroSD,344-899-221-253,Yes,No,"2,3,4,5,6,7,10",Yes
254,Mobile-phones > Accessories > Memory-cards > MicroSDHC,MicroSDHC,344-899-221-254,Yes,No,"2,3,4,5,6,7,10",Yes
276,Mobile-phones > Accessories > Memory-cards > MicroSDXC,MicroSDXC,344-899-221-276,Yes,No,"2,3,4,5,6,7,10",Yes
279,Mobile-phones > Accessories > Memory-cards > MiniSD,MiniSD,344-899-221-279,Yes,No,"2,3,4,5,6,7,10",Yes
284,Mobile-phones > Accessories > Memory-cards > MiniSDHC,MiniSDHC,344-899-221-284,Yes,No,"2,3,4,5,6,7,10",Yes
289,Mobile-phones > Accessories > Memory-cards > MiniSDXC,MiniSDXC,344-899-221-289,Yes,No,"2,3,4,5,6,7,10",Yes
321,Mobile-phones > Accessories > Memory-cards > Other,Other,344-899-221-321,Yes,No,"2,3,4,5,6,7,10",Yes
63,Mobile-phones > Accessories > Other,Other,344-899-63,Yes,No,"2,3,4,5,6,7,10",Yes
338,Mobile-phones > Accessories > Screen-protectors,Screen protectors,344-899-338,Yes,No,"2,3,4,5,6,7,10",Yes
2719,Mobile-phones > Accessories > Straps-Lanyards,Straps & Lanyards,344-899-2719,Yes,No,"2,3,4,5,6,7,10",Yes
7394,Mobile-phones > Accessories > Styluses,Styluses,344-899-7394,Yes,No,"2,3,4,5,6,7,10",Yes
342,Mobile-phones > Accessories > Tripods-stands,Tripods & stands,344-899-342,Yes,No,"2,3,4,5,6,7,10",Yes
3923,Mobile-phones > Mobile-phones > Alcatel,Alcatel,344-422-3923,Yes,No,"2,3,4,5,6,7,10",Yes
440,Mobile-phones > Mobile-phones > Blackberry,Blackberry,344-422-440,Yes,No,"2,3,4,5,6,7,10",Yes
3919,Mobile-phones > Mobile-phones > HTC > Desire,Desire,344-422-3917-3919,Yes,No,"2,3,4,5,6,7,10",Yes
3918,Mobile-phones > Mobile-phones > HTC > One,One,344-422-3917-3918,Yes,No,"2,3,4,5,6,7,10",Yes
444,Mobile-phones > Mobile-phones > HTC > Other-HTC-phones,Other HTC phones,344-422-3917-444,Yes,No,"2,3,4,5,6,7,10",Yes
3920,Mobile-phones > Mobile-phones > HTC > Windows,Windows,344-422-3917-3920,Yes,No,"2,3,4,5,6,7,10",Yes
441,Mobile-phones > Mobile-phones > Huawei,Huawei,344-422-441,Yes,No,"2,3,4,5,6,7,10",Yes
431,Mobile-phones > Mobile-phones > iPhone > iPhone,iPhone,344-422-430-431,Yes,No,"2,3,4,5,6,7,10",Yes
5475,Mobile-phones > Mobile-phones > iPhone > iPhone-11,iPhone 11,344-422-430-5475,Yes,No,"2,3,4,5,6,7,10",Yes
5476,Mobile-phones > Mobile-phones > iPhone > iPhone-11-Pro,iPhone 11 Pro,344-422-430-5476,Yes,No,"2,3,4,5,6,7,10",Yes
5477,Mobile-phones > Mobile-phones > iPhone > iPhone-11-Pro-Max,iPhone 11 Pro Max,344-422-430-5477,Yes,No,"2,3,4,5,6,7,10",Yes
5479,Mobile-phones > Mobile-phones > iPhone > iPhone-12,iPhone 12,344-422-430-5479,Yes,No,"2,3,4,5,6,7,10",Yes
5480,Mobile-phones > Mobile-phones > iPhone > iPhone-12-Mini,iPhone 12 Mini,344-422-430-5480,Yes,No,"2,3,4,5,6,7,10",Yes
5481,Mobile-phones > Mobile-phones > iPhone > iPhone-12-Pro,iPhone 12 Pro,344-422-430-5481,Yes,No,"2,3,4,5,6,7,10",Yes
5482,Mobile-phones > Mobile-phones > iPhone > iPhone-12-Pro-Max,iPhone 12 Pro Max,344-422-430-5482,Yes,No,"2,3,4,5,6,7,10",Yes
432,Mobile-phones > Mobile-phones > iPhone > iPhone-3G,iPhone 3G,344-422-430-432,Yes,No,"2,3,4,5,6,7,10",Yes
433,Mobile-phones > Mobile-phones > iPhone > iPhone-3GS,iPhone 3GS,344-422-430-433,Yes,No,"2,3,4,5,6,7,10",Yes
434,Mobile-phones > Mobile-phones > iPhone > iPhone-4,iPhone 4,344-422-430-434,Yes,No,"2,3,4,5,6,7,10",Yes
437,Mobile-phones > Mobile-phones > iPhone > iPhone-4S,iPhone 4S,344-422-430-437,Yes,No,"2,3,4,5,6,7,10",Yes
620,Mobile-phones > Mobile-phones > iPhone > iPhone-5,iPhone 5,344-422-430-620,Yes,No,"2,3,4,5,6,7,10",Yes
9839,Mobile-phones > Mobile-phones > iPhone > iPhone-5c,iPhone 5c,344-422-430-9839,Yes,No,"2,3,4,5,6,7,10",Yes
9840,Mobile-phones > Mobile-phones > iPhone > iPhone-5s,iPhone 5s,344-422-430-9840,Yes,No,"2,3,4,5,6,7,10",Yes
4983,Mobile-phones > Mobile-phones > iPhone > iPhone-6,iPhone 6,344-422-430-4983,Yes,No,"2,3,4,5,6,7,10",Yes
4984,Mobile-phones > Mobile-phones > iPhone > iPhone-6-Plus,iPhone 6 Plus,344-422-430-4984,Yes,No,"2,3,4,5,6,7,10",Yes
5305,Mobile-phones > Mobile-phones > iPhone > iPhone-6s,iPhone 6s,344-422-430-5305,Yes,No,"2,3,4,5,6,7,10",Yes
5307,Mobile-phones > Mobile-phones > iPhone > iPhone-6s-Plus,iPhone 6s Plus,344-422-430-5307,Yes,No,"2,3,4,5,6,7,10",Yes
5318,Mobile-phones > Mobile-phones > iPhone > iPhone-7,iPhone 7,344-422-430-5318,Yes,No,"2,3,4,5,6,7,10",Yes
5319,Mobile-phones > Mobile-phones > iPhone > iPhone-7-Plus,iPhone 7 Plus,344-422-430-5319,Yes,No,"2,3,4,5,6,7,10",Yes
5432,Mobile-phones > Mobile-phones > iPhone > iPhone-8,iPhone 8,344-422-430-5432,Yes,No,"2,3,4,5,6,7,10",Yes
5433,Mobile-phones > Mobile-phones > iPhone > iPhone-8-Plus,iPhone 8 Plus,344-422-430-5433,Yes,No,"2,3,4,5,6,7,10",Yes
5313,Mobile-phones > Mobile-phones > iPhone > iPhone-SE,iPhone SE,344-422-430-5313,Yes,No,"2,3,4,5,6,7,10",Yes
5478,Mobile-phones > Mobile-phones > iPhone > iPhone-SE-2nd-Gen,iPhone SE (2nd Gen),344-422-430-5478,Yes,No,"2,3,4,5,6,7,10",Yes
5434,Mobile-phones > Mobile-phones > iPhone > iPhone-X,iPhone X,344-422-430-5434,Yes,No,"2,3,4,5,6,7,10",Yes
5474,Mobile-phones > Mobile-phones > iPhone > iPhone-XR,iPhone XR,344-422-430-5474,Yes,No,"2,3,4,5,6,7,10",Yes
5472,Mobile-phones > Mobile-phones > iPhone > iPhone-XS,iPhone XS,344-422-430-5472,Yes,No,"2,3,4,5,6,7,10",Yes
5473,Mobile-phones > Mobile-phones > iPhone > iPhone-XS-Max,iPhone XS Max,344-422-430-5473,Yes,No,"2,3,4,5,6,7,10",Yes
3885,Mobile-phones > Mobile-phones > LG > G2,G2,344-422-3884-3885,Yes,No,"2,3,4,5,6,7,10",Yes
3895,Mobile-phones > Mobile-phones > LG > Nexus,Nexus,344-422-3884-3895,Yes,No,"2,3,4,5,6,7,10",Yes
3889,Mobile-phones > Mobile-phones > LG > Optimus,Optimus,344-422-3884-3889,Yes,No,"2,3,4,5,6,7,10",Yes
452,Mobile-phones > Mobile-phones > LG > Other-LG-phones,Other LG phones,344-422-3884-452,Yes,No,"2,3,4,5,6,7,10",Yes
456,Mobile-phones > Mobile-phones > Motorola,Motorola,344-422-456,Yes,No,"2,3,4,5,6,7,10",Yes
3788,Mobile-phones > Mobile-phones > Nokia > Asha,Asha,344-422-3737-3788,Yes,No,"2,3,4,5,6,7,10",Yes
3876,Mobile-phones > Mobile-phones > Nokia > Lumia,Lumia,344-422-3737-3876,Yes,No,"2,3,4,5,6,7,10",Yes
457,Mobile-phones > Mobile-phones > Nokia > Other-Nokia-phones,Other Nokia phones,344-422-3737-457,Yes,No,"2,3,4,5,6,7,10",Yes
5588,Mobile-phones > Mobile-phones > OPPO,OPPO,344-422-5588,Yes,No,"2,3,4,5,6,7,10",Yes
510,Mobile-phones > Mobile-phones > Other,Other,344-422-510,Yes,No,"2,3,4,5,6,7,10",Yes
9838,Mobile-phones > Mobile-phones > Samsung > Galaxy-Ace,Galaxy Ace,344-422-9832-9838,Yes,No,"2,3,4,5,6,7,10",Yes
9994,Mobile-phones > Mobile-phones > Samsung > Galaxy-Gear,Galaxy Gear,344-422-9832-9994,Yes,No,"2,3,4,5,6,7,10",Yes
9837,Mobile-phones > Mobile-phones > Samsung > Galaxy-Note,Galaxy Note,344-422-9832-9837,Yes,No,"2,3,4,5,6,7,10",Yes
9836,Mobile-phones > Mobile-phones > Samsung > Galaxy-S,Galaxy S,344-422-9832-9836,Yes,No,"2,3,4,5,6,7,10",Yes
5483,Mobile-phones > Mobile-phones > Samsung > Galaxy-S10,Galaxy S10,344-422-9832-5483,Yes,No,"2,3,4,5,6,7,10",Yes
5484,Mobile-phones > Mobile-phones > Samsung > Galaxy-S20,Galaxy S20,344-422-9832-5484,Yes,No,"2,3,4,5,6,7,10",Yes
5485,Mobile-phones > Mobile-phones > Samsung > Galaxy-S20-Plus,Galaxy S20 Plus,344-422-9832-5485,Yes,No,"2,3,4,5,6,7,10",Yes
5486,Mobile-phones > Mobile-phones > Samsung > Galaxy-S20-Ultra,Galaxy S20 Ultra,344-422-9832-5486,Yes,No,"2,3,4,5,6,7,10",Yes
5495,Mobile-phones > Mobile-phones > Samsung > Galaxy-S21,Galaxy S21,344-422-9832-5495,Yes,No,"2,3,4,5,6,7,10",Yes
5496,Mobile-phones > Mobile-phones > Samsung > Galaxy-S21-Plus,Galaxy S21 Plus,344-422-9832-5496,Yes,No,"2,3,4,5,6,7,10",Yes
5497,Mobile-phones > Mobile-phones > Samsung > Galaxy-S21-Ultra,Galaxy S21 Ultra,344-422-9832-5497,Yes,No,"2,3,4,5,6,7,10",Yes
9835,Mobile-phones > Mobile-phones > Samsung > Galaxy-S4,Galaxy S4,344-422-9832-9835,Yes,No,"2,3,4,5,6,7,10",Yes
9991,Mobile-phones > Mobile-phones > Samsung > Galaxy-S5,Galaxy S5,344-422-9832-9991,Yes,No,"2,3,4,5,6,7,10",Yes
5293,Mobile-phones > Mobile-phones > Samsung > Galaxy-S6,Galaxy S6,344-422-9832-5293,Yes,No,"2,3,4,5,6,7,10",Yes
5312,Mobile-phones > Mobile-phones > Samsung > Galaxy-S7,Galaxy S7,344-422-9832-5312,Yes,No,"2,3,4,5,6,7,10",Yes
5399,Mobile-phones > Mobile-phones > Samsung > Galaxy-S8,Galaxy S8,344-422-9832-5399,Yes,No,"2,3,4,5,6,7,10",Yes
5439,Mobile-phones > Mobile-phones > Samsung > Galaxy-S9,Galaxy S9,344-422-9832-5439,Yes,No,"2,3,4,5,6,7,10",Yes
9833,Mobile-phones > Mobile-phones > Samsung > Galaxy-SII,Galaxy SII,344-422-9832-9833,Yes,No,"2,3,4,5,6,7,10",Yes
9834,Mobile-phones > Mobile-phones > Samsung > Galaxy-SIII,Galaxy SIII,344-422-9832-9834,Yes,No,"2,3,4,5,6,7,10",Yes
9992,Mobile-phones > Mobile-phones > Samsung > Galaxy-Xcover,Galaxy Xcover,344-422-9832-9992,Yes,No,"2,3,4,5,6,7,10",Yes
9993,Mobile-phones > Mobile-phones > Samsung > Galaxy-Y,Galaxy Y,344-422-9832-9993,Yes,No,"2,3,4,5,6,7,10",Yes
459,Mobile-phones > Mobile-phones > Samsung > Other-Samsung-phones,Other Samsung phones,344-422-9832-459,Yes,No,"2,3,4,5,6,7,10",Yes
498,Mobile-phones > Mobile-phones > Sony > Other-Sony-phones,Other Sony phones,344-422-9999-498,Yes,No,"2,3,4,5,6,7,10",Yes
3736,Mobile-phones > Mobile-phones > Sony > Xperia,Xperia,344-422-9999-3736,Yes,No,"2,3,4,5,6,7,10",Yes
3922,Mobile-phones > Mobile-phones > Spark,Spark,344-422-3922,Yes,No,"2,3,4,5,6,7,10",Yes
3921,Mobile-phones > Mobile-phones > Vodafone,Vodafone,344-422-3921,Yes,No,"2,3,4,5,6,7,10",Yes
388,Mobile-phones > Replacement-parts-components > Antennas,Antennas,344-379-388,Yes,No,"2,3,4,5,6,7,10",Yes
407,Mobile-phones > Replacement-parts-components > Battery-covers,Battery covers,344-379-407,Yes,No,"2,3,4,5,6,7,10",Yes
408,Mobile-phones > Replacement-parts-components > Buttons,Buttons,344-379-408,Yes,No,"2,3,4,5,6,7,10",Yes
409,Mobile-phones > Replacement-parts-components > Cables,Cables,344-379-409,Yes,No,"2,3,4,5,6,7,10",Yes
9995,Mobile-phones > Replacement-parts-components > Cameras,Cameras,344-379-9995,Yes,No,"2,3,4,5,6,7,10",Yes
411,Mobile-phones > Replacement-parts-components > Card-cutters,Card cutters,344-379-411,Yes,No,"2,3,4,5,6,7,10",Yes
9998,Mobile-phones > Replacement-parts-components > Charging-ports,Charging ports,344-379-9998,Yes,No,"2,3,4,5,6,7,10",Yes
415,Mobile-phones > Replacement-parts-components > Keypads,Keypads,344-379-415,Yes,No,"2,3,4,5,6,7,10",Yes
420,Mobile-phones > Replacement-parts-components > Other,Other,344-379-420,Yes,No,"2,3,4,5,6,7,10",Yes
416,Mobile-phones > Replacement-parts-components > Screens,Screens,344-379-416,Yes,No,"2,3,4,5,6,7,10",Yes
418,Mobile-phones > Replacement-parts-components > Screws,Screws,344-379-418,Yes,No,"2,3,4,5,6,7,10",Yes
9997,Mobile-phones > Replacement-parts-components > Sim-card-slots,Sim card slots,344-379-9997,Yes,No,"2,3,4,5,6,7,10",Yes
9996,Mobile-phones > Replacement-parts-components > Speakers-earpieces,Speakers & earpieces,344-379-9996,Yes,No,"2,3,4,5,6,7,10",Yes
419,Mobile-phones > Replacement-parts-components > Tools,Tools,344-379-419,Yes,No,"2,3,4,5,6,7,10",Yes
346,Mobile-phones > SIM-cards > 2degrees,2degrees,344-345-346,Yes,No,"2,3,4,5,6,7,10",Yes
378,Mobile-phones > SIM-cards > Other,Other,344-345-378,Yes,No,"2,3,4,5,6,7,10",Yes
353,Mobile-phones > SIM-cards > Spark,Spark,344-345-353,Yes,No,"2,3,4,5,6,7,10",Yes
349,Mobile-phones > SIM-cards > Vodafone,Vodafone,344-345-349,Yes,No,"2,3,4,5,6,7,10",Yes
9233,Movies-TV > Bluray > Action,Action,3-9232-9233,Yes,No,"2,3,4,5,6,7,10,14",Yes
9234,Movies-TV > Bluray > Adventure,Adventure,3-9232-9234,Yes,No,"2,3,4,5,6,7,10,14",Yes
9235,Movies-TV > Bluray > Animated,Animated,3-9232-9235,Yes,No,"2,3,4,5,6,7,10,14",Yes
9236,Movies-TV > Bluray > Anime,Anime,3-9232-9236,Yes,No,"2,3,4,5,6,7,10,14",Yes
9237,Movies-TV > Bluray > Childrens,Childrens,3-9232-9237,Yes,No,"2,3,4,5,6,7,10,14",Yes
9238,Movies-TV > Bluray > Classics,Classics,3-9232-9238,Yes,No,"2,3,4,5,6,7,10,14",Yes
9239,Movies-TV > Bluray > Comedy,Comedy,3-9232-9239,Yes,No,"2,3,4,5,6,7,10,14",Yes
9240,Movies-TV > Bluray > Documentary,Documentary,3-9232-9240,Yes,No,"2,3,4,5,6,7,10,14",Yes
9241,Movies-TV > Bluray > Drama,Drama,3-9232-9241,Yes,No,"2,3,4,5,6,7,10,14",Yes
9242,Movies-TV > Bluray > Family,Family,3-9232-9242,Yes,No,"2,3,4,5,6,7,10,14",Yes
9243,Movies-TV > Bluray > Fantasy,Fantasy,3-9232-9243,Yes,No,"2,3,4,5,6,7,10,14",Yes
9244,Movies-TV > Bluray > Foreign,Foreign,3-9232-9244,Yes,No,"2,3,4,5,6,7,10,14",Yes
9245,Movies-TV > Bluray > Horror,Horror,3-9232-9245,Yes,No,"2,3,4,5,6,7,10,14",Yes
9246,Movies-TV > Bluray > Music,Music,3-9232-9246,Yes,No,"2,3,4,5,6,7,10,14",Yes
9247,Movies-TV > Bluray > Musical,Musical,3-9232-9247,Yes,No,"2,3,4,5,6,7,10,14",Yes
9248,Movies-TV > Bluray > Mystery,Mystery,3-9232-9248,Yes,No,"2,3,4,5,6,7,10,14",Yes
9258,Movies-TV > Bluray > Other,Other,3-9232-9258,Yes,No,"2,3,4,5,6,7,10,14",Yes
9249,Movies-TV > Bluray > Performance,Performance,3-9232-9249,Yes,No,"2,3,4,5,6,7,10,14",Yes
9250,Movies-TV > Bluray > R18-Adult,R18 - Adult,3-9232-9250,Yes,No,"2,3,4,5,6,7,10,14",Yes
9251,Movies-TV > Bluray > Romance,Romance,3-9232-9251,Yes,No,"2,3,4,5,6,7,10,14",Yes
